Year,LocationAbbr,LocationDesc,DataSource,Category,Indicator,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Number,WeightedNumber,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,CategoryID,IndicatorID,Geolocation,LocationID,ResponseID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2
2017,DE,Delaware,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,11.3,11.3,,,9.1,13.9,141,"18,831",Disability Type,Independent Living Disability,,,DISEST,AGEIND,"(39.008830667, -75.577741168)",10,AGE03,PREV,DISTYPE,INDDIS,,
2017,AZ,Arizona,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(34.86597028, -111.763811277)",4,RACE05,AGEADJPREV,DISTYPE,INDDIS,,
2017,WV,West Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,13.2,13.2,,,12,14.5,717,"174,456",Disability Type,Independent Living Disability,,,DISEST,VETIND,"(38.665510202, -80.712640135)",54,VET2,AGEADJPREV,DISTYPE,INDDIS,,
2017,NM,New Mexico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,7.8,7.8,,,5.4,11,62,"8,797",Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(34.520880952, -106.240580985)",35,RACE07,AGEADJPREV,DISTYPE,INDDIS,,
2017,GU,Guam,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,9.2,9.2,,,5.9,14.1,27,"1,434",Disability Type,Independent Living Disability,,,DISEST,VETIND,,66,VET1,AGEADJPREV,DISTYPE,INDDIS,,
2017,CT,Connecticut,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,4.8,4.8,,,3.1,7.5,59,"14,166",Disability Type,Independent Living Disability,,,DISEST,VETIND,"(41.56266102, -72.649840952)",9,VET1,AGEADJPREV,DISTYPE,INDDIS,,
2017,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,4.7,4.7,,,4,5.6,300,"23,677",Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(47.475319779, -100.118421049)",38,RACE01,AGEADJPREV,DISTYPE,INDDIS,,
2017,KY,Kentucky,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,10.4,10.4,,,9.3,11.6,860,"320,330",Disability Type,Independent Living Disability,,,DISEST,VETIND,"(37.645970271, -84.774971048)",21,VET2,AGEADJPREV,DISTYPE,INDDIS,,
2017,AR,Arkansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,9.3,9.3,,,5.9,14.3,95,"27,885",Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(34.748650124, -92.274490743)",5,RACE02,AGEADJPREV,DISTYPE,INDDIS,,
2017,RI,Rhode Island,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(41.708280193, -71.522470314)",44,RACE05,AGEADJPREV,DISTYPE,INDDIS,,
2017,HI,Hawaii,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,5.6,5.6,,,4.7,6.7,233,"31,901",Disability Type,Independent Living Disability,,,DISEST,SEXIND,"(21.304850435, -157.857749403)",15,SEX02,AGEADJPREV,DISTYPE,INDDIS,,
2017,WA,Washington,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,7.9,7.9,,,7,8.9,565,"222,431",Disability Type,Independent Living Disability,,,DISEST,SEXIND,"(47.522278629, -120.47001079)",53,SEX02,AGEADJPREV,DISTYPE,INDDIS,,
2017,HHS8,HHS Region 8,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,5.5,5.5,,,4.4,6.9,342,"55,816",Disability Type,Independent Living Disability,,,DISEST,VETIND,,87,VET1,AGEADJPREV,DISTYPE,INDDIS,,
2017,HI,Hawaii,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,4.2,4.2,,,3.3,5.3,159,"23,279",Disability Type,Independent Living Disability,,,DISEST,SEXIND,"(21.304850435, -157.857749403)",15,SEX01,AGEADJPREV,DISTYPE,INDDIS,,
2017,TX,Texas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,12.8,12.8,,,9,17.7,125,"302,556",Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(31.827240407, -99.426770206)",48,RACE02,AGEADJPREV,DISTYPE,INDDIS,,
2017,GU,Guam,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,8.4,8.4,,,6,11.7,43,"3,012",Disability Type,Independent Living Disability,,,DISEST,RACEIND,,66,RACE06,AGEADJPREV,DISTYPE,INDDIS,,
2017,HHS7,HHS Region 7,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,8.4,8.4,,,7.6,9.2,"1,333","288,279",Disability Type,Independent Living Disability,,,DISEST,AGEIND,,86,AGE02,PREV,DISTYPE,INDDIS,,
2017,AR,Arkansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,12.5,12.5,,,10.2,15.2,447,"142,834",Disability Type,Independent Living Disability,,,DISEST,SEXIND,"(34.748650124, -92.274490743)",5,SEX02,AGEADJPREV,DISTYPE,INDDIS,,
2017,FL,Florida,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,7.1,7.1,,,6.4,8,"1,827","1,082,965",Disability Type,Independent Living Disability,,,DISEST,VETIND,"(28.932040377, -81.928960539)",12,VET2,AGEADJPREV,DISTYPE,INDDIS,,
2017,NM,New Mexico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(34.520880952, -106.240580985)",35,RACE05,AGEADJPREV,DISTYPE,INDDIS,,
2017,IN,Indiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,19.9,19.9,,,11.3,32.6,28,"6,248",Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(39.766910452, -86.149960194)",18,RACE07,AGEADJPREV,DISTYPE,INDDIS,,
2017,CA,California,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,4.3,4.3,,,2.6,7,24,"169,340",Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(37.638640123, -120.999999538)",6,RACE05,AGEADJPREV,DISTYPE,INDDIS,,
2017,PR,Puerto Rico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Independent Living Disability,,,DISEST,RACEIND,,72,RACE04,AGEADJPREV,DISTYPE,INDDIS,,
2017,OR,Oregon,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,6.2,6.2,,,5.1,7.6,135,"97,367",Disability Type,Independent Living Disability,,,DISEST,SEXIND,"(44.567449424, -120.155031326)",41,SEX01,AGEADJPREV,DISTYPE,INDDIS,,
2017,KS,Kansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,5.7,5.7,,,5.3,6.2,"1,096","98,423",Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(38.3477403, -98.200781227)",20,RACE01,AGEADJPREV,DISTYPE,INDDIS,,
2017,HHS1,HHS Region 1,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,6.5,6.5,,,6,7,"2,644","683,513",Disability Type,Independent Living Disability,,,DISEST,VETIND,,80,VET2,AGEADJPREV,DISTYPE,INDDIS,,
2017,IL,Illinois,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,4.7,4.7,,,3.7,6,112,"220,861",Disability Type,Independent Living Disability,,,DISEST,SEXIND,"(40.485010283, -88.997710178)",17,SEX01,AGEADJPREV,DISTYPE,INDDIS,,
2017,HHS4,HHS Region 4,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,8,8,,,7.6,8.4,"6,083","3,615,471",Disability Type,Independent Living Disability,,,DISEST,VETIND,,83,VET2,AGEADJPREV,DISTYPE,INDDIS,,
2017,VA,Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,6.9,6.9,,,5.3,8.8,117,"85,122",Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(37.542680674, -78.457890463)",51,RACE02,AGEADJPREV,DISTYPE,INDDIS,,
2017,DC,District of Columbia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,2.3,2.3,,,1.6,3.2,44,"4,641",Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(38.890371385, -77.031961127)",11,RACE01,AGEADJPREV,DISTYPE,INDDIS,,
2017,OK,Oklahoma,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(35.472031356, -97.521070214)",40,RACE06,AGEADJPREV,DISTYPE,INDDIS,,
2017,NC,North Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,4.7,4.7,,,3.7,5.9,114,"182,011",Disability Type,Independent Living Disability,,,DISEST,SEXIND,"(35.466220975, -79.159250463)",37,SEX01,AGEADJPREV,DISTYPE,INDDIS,,
2017,CO,Colorado,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,7.2,7.2,,,5.7,9,88,"47,964",Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(38.843840757, -106.133610921)",8,RACE03,AGEADJPREV,DISTYPE,INDDIS,,
2017,OK,Oklahoma,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,9.1,9.1,,,7.9,10.4,464,"186,105",Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(35.472031356, -97.521070214)",40,RACE01,AGEADJPREV,DISTYPE,INDDIS,,
2017,US,"United States, DC & Territories",BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,10.2,10.2,,,9.2,11.3,"1,267","448,056",Disability Type,Independent Living Disability,,,DISEST,RACEIND,,59,RACE04,AGEADJPREV,DISTYPE,INDDIS,,
2017,MN,Minnesota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,4.1,4.1,,,3.4,4.8,204,"76,195",Disability Type,Independent Living Disability,,,DISEST,AGEIND,"(46.355648736, -94.794200503)",27,AGE01,PREV,DISTYPE,INDDIS,,
2017,GA,Georgia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,8.4,8.4,,,7.1,10,201,"213,177",Disability Type,Independent Living Disability,,,DISEST,AGEIND,"(32.839681093, -83.627580346)",13,AGE02,PREV,DISTYPE,INDDIS,,
2017,PA,Pennsylvania,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,8.9,8.9,,,7.5,10.5,214,"300,953",Disability Type,Independent Living Disability,,,DISEST,AGEIND,"(40.793730152, -77.860700294)",42,AGE02,PREV,DISTYPE,INDDIS,,
2017,IL,Illinois,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,8.7,8.7,,,6.4,11.8,71,"114,662",Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(40.485010283, -88.997710178)",17,RACE02,AGEADJPREV,DISTYPE,INDDIS,,
2017,NM,New Mexico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(34.520880952, -106.240580985)",35,RACE04,AGEADJPREV,DISTYPE,INDDIS,,
2017,KS,Kansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,12.1,12.1,,,8.6,16.7,47,"4,332",Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(38.3477403, -98.200781227)",20,RACE04,AGEADJPREV,DISTYPE,INDDIS,,
2017,KY,Kentucky,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(37.645970271, -84.774971048)",21,RACE05,AGEADJPREV,DISTYPE,INDDIS,,
2017,HHS3,HHS Region 3,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,8.2,8.2,,,7.6,8.9,"2,320","1,054,444",Disability Type,Independent Living Disability,,,DISEST,SEXIND,,82,SEX02,AGEADJPREV,DISTYPE,INDDIS,,
2017,MI,Michigan,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,7.9,7.9,,,5.3,11.6,94,"60,523",Disability Type,Independent Living Disability,,,DISEST,VETIND,"(44.661319543001, -84.71439027)",26,VET1,AGEADJPREV,DISTYPE,INDDIS,,
2017,HHS7,HHS Region 7,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,6.5,6.5,,,5.2,8,140,"32,117",Disability Type,Independent Living Disability,,,DISEST,RACEIND,,86,RACE03,AGEADJPREV,DISTYPE,INDDIS,,
2017,CA,California,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,5.7,5.7,,,4.5,7.2,143,"504,202",Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(37.638640123, -120.999999538)",6,RACE03,AGEADJPREV,DISTYPE,INDDIS,,
2017,HHS9,HHS Region 9,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,7.3,7.3,,,5.4,9.7,221,"84,485",Disability Type,Independent Living Disability,,,DISEST,RACEIND,,88,RACE04,AGEADJPREV,DISTYPE,INDDIS,,
2017,MS,Mississippi,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,13.6,13.6,,,11.6,15.9,405,"160,257",Disability Type,Independent Living Disability,,,DISEST,SEXIND,"(32.745510099, -89.538030825)",28,SEX02,AGEADJPREV,DISTYPE,INDDIS,,
2017,KY,Kentucky,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,14.8,14.8,,,12.8,17.1,460,"168,180",Disability Type,Independent Living Disability,,,DISEST,AGEIND,"(37.645970271, -84.774971048)",21,AGE02,PREV,DISTYPE,INDDIS,,
2017,VA,Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(37.542680674, -78.457890463)",51,RACE05,AGEADJPREV,DISTYPE,INDDIS,,
2017,HHS5,HHS Region 5,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,3.5,3.5,,,2.1,5.6,32,"42,735",Disability Type,Independent Living Disability,,,DISEST,RACEIND,,84,RACE05,AGEADJPREV,DISTYPE,INDDIS,,
2017,SD,South Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,9,9,,,7.2,11.2,238,"12,869",Disability Type,Independent Living Disability,,,DISEST,AGEIND,"(44.353130053, -100.373530637)",46,AGE03,PREV,DISTYPE,INDDIS,,
2017,HHS8,HHS Region 8,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,5.8,5.8,,,5.3,6.4,898,"158,569",Disability Type,Independent Living Disability,,,DISEST,AGEIND,,87,AGE02,PREV,DISTYPE,INDDIS,,
2017,HHS3,HHS Region 3,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,6.5,6.5,,,6,7,"2,426","1,118,037",Disability Type,Independent Living Disability,,,DISEST,RACEIND,,82,RACE01,AGEADJPREV,DISTYPE,INDDIS,,
2017,HHS5,HHS Region 5,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,8.5,8.5,,,8,9,"3,183","1,763,707",Disability Type,Independent Living Disability,,,DISEST,SEXIND,,84,SEX02,AGEADJPREV,DISTYPE,INDDIS,,
2017,HHS1,HHS Region 1,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,7.9,7.9,,,7.2,8.6,"1,982","485,218",Disability Type,Independent Living Disability,,,DISEST,SEXIND,,80,SEX02,AGEADJPREV,DISTYPE,INDDIS,,
2017,MN,Minnesota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,4.5,4.5,,,4,4.9,776,"159,766",Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(46.355648736, -94.794200503)",27,RACE01,AGEADJPREV,DISTYPE,INDDIS,,
2017,ME,Maine,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,7.4,7.4,,,6.3,8.6,266,"19,297",Disability Type,Independent Living Disability,,,DISEST,AGEIND,"(45.254228894001, -68.985031336)",23,AGE03,PREV,DISTYPE,INDDIS,,
2017,RI,Rhode Island,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,7.9,7.9,,,4.5,13.5,18,"1,824",Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(41.708280193, -71.522470314)",44,RACE04,AGEADJPREV,DISTYPE,INDDIS,,
2017,VT,Vermont,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(43.625381239, -72.517640791)",50,RACE06,AGEADJPREV,DISTYPE,INDDIS,,
2017,RI,Rhode Island,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,11.3,11.3,,,8,15.7,44,"11,003",Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(41.708280193, -71.522470314)",44,RACE03,AGEADJPREV,DISTYPE,INDDIS,,
2017,NJ,New Jersey,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,8.2,8.2,,,6.9,9.6,374,"195,487",Disability Type,Independent Living Disability,,,DISEST,AGEIND,"(40.130570048, -74.273691288)",34,AGE02,PREV,DISTYPE,INDDIS,,
2017,HI,Hawaii,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,4,4,,,2.9,5.4,87,"17,898",Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(21.304850435, -157.857749403)",15,RACE05,AGEADJPREV,DISTYPE,INDDIS,,
2017,OR,Oregon,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,9.7,9.7,,,8,11.6,135,"68,577",Disability Type,Independent Living Disability,,,DISEST,AGEIND,"(44.567449424, -120.155031326)",41,AGE03,PREV,DISTYPE,INDDIS,,
2017,NJ,New Jersey,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,10.4,10.4,,,8.8,12.3,394,"143,587",Disability Type,Independent Living Disability,,,DISEST,AGEIND,"(40.130570048, -74.273691288)",34,AGE03,PREV,DISTYPE,INDDIS,,
2017,ID,Idaho,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,5.6,5.6,,,4.4,7.1,112,"22,117",Disability Type,Independent Living Disability,,,DISEST,AGEIND,"(43.682630005, -114.363730042)",16,AGE02,PREV,DISTYPE,INDDIS,,
2017,PA,Pennsylvania,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(40.793730152, -77.860700294)",42,RACE05,AGEADJPREV,DISTYPE,INDDIS,,
2017,CT,Connecticut,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,6.6,6.6,,,5.7,7.7,266,"64,041",Disability Type,Independent Living Disability,,,DISEST,AGEIND,"(41.56266102, -72.649840952)",9,AGE02,PREV,DISTYPE,INDDIS,,
2017,VA,Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,8.3,8.3,,,7,9.7,254,"103,157",Disability Type,Independent Living Disability,,,DISEST,AGEIND,"(37.542680674, -78.457890463)",51,AGE03,PREV,DISTYPE,INDDIS,,
2017,DE,Delaware,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,3.1,3.1,,,2,4.9,34,"4,050",Disability Type,Independent Living Disability,,,DISEST,VETIND,"(39.008830667, -75.577741168)",10,VET1,AGEADJPREV,DISTYPE,INDDIS,,
2017,US,"United States, DC & Territories",BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,5.4,5.4,,,5.2,5.6,"10,965","6,582,508",Disability Type,Independent Living Disability,,,DISEST,SEXIND,,59,SEX01,AGEADJPREV,DISTYPE,INDDIS,,
2017,DC,District of Columbia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(38.890371385, -77.031961127)",11,RACE06,AGEADJPREV,DISTYPE,INDDIS,,
2017,HHS8,HHS Region 8,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Independent Living Disability,,,DISEST,RACEIND,,87,RACE06,AGEADJPREV,DISTYPE,INDDIS,,
2017,CT,Connecticut,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,4.6,4.6,,,3.8,5.6,209,"62,759",Disability Type,Independent Living Disability,,,DISEST,SEXIND,"(41.56266102, -72.649840952)",9,SEX01,AGEADJPREV,DISTYPE,INDDIS,,
2017,MA,Massachusetts,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,6.8,6.8,,,5.5,8.5,186,"124,101",Disability Type,Independent Living Disability,,,DISEST,AGEIND,"(42.27687047, -72.082690675)",25,AGE02,PREV,DISTYPE,INDDIS,,
2017,PA,Pennsylvania,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,9.5,9.5,,,7,12.8,53,"97,806",Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(40.793730152, -77.860700294)",42,RACE02,AGEADJPREV,DISTYPE,INDDIS,,
2017,MI,Michigan,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,17.7,17.7,,,12.3,24.8,36,"20,349",Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(44.661319543001, -84.71439027)",26,RACE04,AGEADJPREV,DISTYPE,INDDIS,,
2017,NC,North Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,6.1,6.1,,,3.6,10.1,18,"38,611",Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(35.466220975, -79.159250463)",37,RACE03,AGEADJPREV,DISTYPE,INDDIS,,
2017,IL,Illinois,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,7.9,7.9,,,6.7,9.3,264,"407,264",Disability Type,Independent Living Disability,,,DISEST,SEXIND,"(40.485010283, -88.997710178)",17,SEX02,AGEADJPREV,DISTYPE,INDDIS,,
2017,CT,Connecticut,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,4.7,4.7,,,4,5.5,411,"95,618",Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(41.56266102, -72.649840952)",9,RACE01,AGEADJPREV,DISTYPE,INDDIS,,
2017,SD,South Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(44.353130053, -100.373530637)",46,RACE06,AGEADJPREV,DISTYPE,INDDIS,,
2017,IA,Iowa,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(42.469400913, -93.816490556)",19,RACE07,AGEADJPREV,DISTYPE,INDDIS,,
